Question,Log,Mode,Correlation,P-Value,significance
I think the robot was serious,Attempt_Duration__Word_length,Delta_Social,0.2906333425445576,0.25776840566714854,-
I think the robot was serious,Attempt_Duration__Word_length,Delta_Task,-0.33606803182820694,0.17272264331899398,-
I think the robot was serious,Attempt_Duration__Word_length,Social,-0.05526570946377091,0.8331448922489799,-
I think the robot was serious,Attempt_Duration__Word_length,Task,-0.6102142121790394,0.007159559652070068,**
I think the robot was serious,Sent_Word_Duration__Nothing,Baseline,0.07918587605598987,0.6511482584651835,-
I think the robot was serious,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.4086132142705661,0.10343224896265091,-
I think the robot was serious,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",0.29175136829042136,0.24011098869302916,-
I think the robot was serious,Sent_Word_Duration__Nothing,Delta_Social,0.584144242936091,0.013806563791312345,*
I think the robot was serious,Sent_Word_Duration__Nothing,Delta_Task,-0.02954444235852368,0.9073574810387084,-
I think the robot was serious,Sent_Word_Duration__Nothing,Social,0.34234036695613645,0.17860569909100776,-
I think the robot was serious,Sent_Word_Duration__Nothing,Task,-0.3906662416595966,0.1089512618137436,-
I think the robot was serious,Sent_Word_Duration__Word_length,Baseline,0.03613796166154058,0.8367145569253064,-
I think the robot was serious,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.36257228871895303,0.15263990916594974,-
I think the robot was serious,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",0.18465276474077302,0.46324310087690934,-
I think the robot was serious,Sent_Word_Duration__Word_length,Delta_Social,0.584144242936091,0.013806563791312345,*
I think the robot was serious,Sent_Word_Duration__Word_length,Delta_Task,-0.10340554825483289,0.683042803315067,-
I think the robot was serious,Sent_Word_Duration__Word_length,Social,0.36997322168802194,0.14382113242001796,-
I think the robot was serious,Sent_Word_Duration__Word_length,Task,-0.35192248215616556,0.15209037944057713,-
I think the robot was serious,Time_To_Start__Nothing,Baseline,-0.39516714174611445,0.0188003438943612,*
I think the robot was serious,Time_To_Start__Nothing,"Delta Logs, Delta_Social",-0.10934719818508108,0.6761185753172825,-
I think the robot was serious,Time_To_Start__Nothing,"Delta Logs, Delta_Task",0.30775460790128834,0.21409596139245504,-
I think the robot was serious,Time_To_Start__Nothing,Delta_Social,-0.11222475603205691,0.668047830103299,-
I think the robot was serious,Time_To_Start__Nothing,Delta_Task,0.07878517962272982,0.7559954523929259,-
I think the robot was serious,Time_To_Start__Nothing,Social,-0.36843806309180605,0.1456209298410099,-
I think the robot was serious,Time_To_Start__Nothing,Task,-0.041972406128716985,0.8686593229977999,-
I think the robot was serious,Time_To_Start__Word_length,Baseline,-0.41999362760302655,0.012010034596492641,*
I think the robot was serious,Time_To_Start__Word_length,"Delta Logs, Delta_Social",-0.16689835512459744,0.5220169870201925,-
I think the robot was serious,Time_To_Start__Word_length,"Delta Logs, Delta_Task",0.3065235894696832,0.21602907900958176,-
I think the robot was serious,Time_To_Start__Word_length,Delta_Social,-0.13236766096088762,0.6125527178707106,-
I think the robot was serious,Time_To_Start__Word_length,Delta_Task,0.0,1.0,-
I think the robot was serious,Time_To_Start__Word_length,Social,-0.40374671080477076,0.1080136682967767,-
I think the robot was serious,Time_To_Start__Word_length,Task,-0.1452890981378665,0.5651404579758572,-
I think the robot was serious,n_erased__Attempt_Duration,Baseline,-0.2850702921726605,0.09693578255632439,-
I think the robot was serious,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",-0.569756453701212,0.01695746795879705,*
I think the robot was serious,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",0.1443273538284133,0.5677457225831661,-
I think the robot was serious,n_erased__Attempt_Duration,Delta_Social,-0.4891848339858891,0.04627717363185125,*
I think the robot was serious,n_erased__Attempt_Duration,Delta_Task,-0.09251753450539316,0.7150189213783404,-
I think the robot was serious,n_erased__Attempt_Duration,Social,-0.1918948245269823,0.46061380966748033,-
I think the robot was serious,n_erased__Attempt_Duration,Task,-0.20382586566453098,0.4172236135816725,-
I think the robot was serious,n_erased__Nothing,Baseline,-0.3893498874218699,0.020786540379038158,*
I think the robot was serious,n_erased__Nothing,"Delta Logs, Delta_Social",-0.4546541398221793,0.066719512882793,-
I think the robot was serious,n_erased__Nothing,"Delta Logs, Delta_Task",-0.08881683312517742,0.7259939399564592,-
I think the robot was serious,n_erased__Nothing,Delta_Social,-0.12396307053964808,0.6354877984485414,-
I think the robot was serious,n_erased__Nothing,Delta_Task,-0.10141558027090217,0.6888506012126878,-
I think the robot was serious,n_erased__Nothing,Social,-0.13534297779624493,0.6045128880460571,-
I think the robot was serious,n_erased__Nothing,Task,-0.3308620512686473,0.17988996639965263,-
I think the robot was serious,n_erased__Word_length,Baseline,-0.4034163055950291,0.016257112699348673,*
I think the robot was serious,n_erased__Word_length,"Delta Logs, Delta_Social",-0.4546541398221793,0.066719512882793,-
I think the robot was serious,n_erased__Word_length,"Delta Logs, Delta_Task",-0.1282909811808118,0.6119289240298376,-
I think the robot was serious,n_erased__Word_length,Delta_Social,-0.15251056588971837,0.5589808433891279,-
I think the robot was serious,n_erased__Word_length,Delta_Task,-0.1357627455658532,0.591171590805898,-
I think the robot was serious,n_erased__Word_length,Social,-0.12127752910105283,0.6428841285013978,-
I think the robot was serious,n_erased__Word_length,Task,-0.33988592845338367,0.16759051893268043,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,Baseline,0.3696752880927112,0.02883856630931374,*
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",0.45907953265781215,0.06378297338889345,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",0.5104858673915663,0.03041241986893691,*
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,Delta_Social,0.43633622864161414,0.07994133237448471,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,Delta_Task,0.3587238816008328,0.1437819073068173,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,Social,0.6633898485743291,0.0036938497109944516,**
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Nothing,Task,0.24342241556154903,0.33037510952997207,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,Baseline,0.38515632374879016,0.02232401945605898,*
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",0.4524020824264332,0.06825158149490297,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",0.3457242184802768,0.15994406028657776,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,Delta_Social,0.4274186838446749,0.08702558870005271,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,Delta_Task,0.19404071532883932,0.4403985875664501,-
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,Social,0.6621510242466639,0.0037814880198884697,**
I was concentrated when doing the activity with Blueberry and a group of friends,Accepted_or_Rejected__Word_length,Task,0.15649488419215785,0.5351750627618443,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,Baseline,-0.12803226283317695,0.46357958099507746,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,"Delta Logs, Delta_Social",-0.13941068868078973,0.5935905540304489,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,"Delta Logs, Delta_Task",-0.3312921442448836,0.1792904019008575,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,Delta_Social,-0.23056383127976765,0.3732989559586961,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,Delta_Task,-0.3112812093576088,0.20862047183465873,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,Social,-0.4642064227162155,0.06050165552338121,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Nothing,Task,-0.045981784967726556,0.8562311702646657,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,Baseline,-0.1608365490814785,0.3560104424845649,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,"Delta Logs, Delta_Social",-0.17694433563331005,0.4968961444943464,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.3913249489067082,0.10830332223185714,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,Delta_Social,-0.3176955117052612,0.21400695074332954,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,Delta_Task,-0.44913431635883555,0.06151580138853691,-
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,Social,-0.5871271265507274,0.013215394826191827,*
I was concentrated when doing the activity with Blueberry and a group of friends,Answer_Time__Word_length,Task,-0.20582322795077598,0.41257436947439774,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,Baseline,0.396836317139648,0.01826058085931567,*
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",0.0026809747823228797,0.9918522302299768,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",-0.3613085465757959,0.140708530655302,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,Delta_Social,0.189008722153763,0.4675125179700589,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,Delta_Task,0.17453982096123064,0.48850158129108356,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,Social,0.18076574093310574,0.4874946875150137,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Nothing,Task,-0.47952432894914837,0.04404187380702302,*
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,Baseline,0.30431549039079747,0.07550306258578326,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",0.04959803347297327,0.8500640713133547,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.6247858559249148,0.005568770066957436,**
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,Delta_Social,0.2386067556267363,0.35637985273921524,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,Delta_Task,-0.005558593024243014,0.9825356604293405,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,Social,0.20968825948240266,0.41923282405132944,-
I was concentrated when doing the activity with Blueberry and a group of friends,Attempt_Duration__Word_length,Task,-0.3853711502057083,0.11426054367305044,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,Baseline,0.1485851582528433,0.394291619036896,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.2292233438886062,0.37616138113705466,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",-0.15119373025941,0.549260368876801,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,Delta_Social,0.46783009951534243,0.058259127192414,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,Delta_Task,0.27681793260730214,0.26612414677361684,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,Social,0.7736773711936925,0.0002687048434306028,***
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Nothing,Task,-0.3777075193777538,0.1222662328841235,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,Baseline,0.08599181832079049,0.6233061591674163,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.21983993215047612,0.39653537145492557,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",-0.44468744193944115,0.0644530738855199,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,Delta_Social,0.46783009951534243,0.058259127192414,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,Delta_Task,0.055585930242430144,0.826596222079141,-
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,Social,0.7736773711936925,0.0002687048434306028,***
I was concentrated when doing the activity with Blueberry and a group of friends,Sent_Word_Duration__Word_length,Task,-0.41164645590155197,0.08964039665323874,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,Baseline,0.5325122971568952,0.0009912679277417323,***
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,"Delta Logs, Delta_Social",-0.2024135960653774,0.43590867211247786,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,"Delta Logs, Delta_Task",0.24791324888123842,0.3212487319545392,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,Delta_Social,-0.04423608390832751,0.8661278686730053,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,Delta_Task,0.2745944953976049,0.27014114335912476,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,Social,-0.026030266694367223,0.9210060069925301,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Nothing,Task,-0.24523618649454162,0.32667106498885956,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,Baseline,0.47725459168038725,0.0037435042239872406,**
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,"Delta Logs, Delta_Social",-0.18766823476260158,0.470734057912194,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,"Delta Logs, Delta_Task",0.19232731863880828,0.4445238307086823,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,Delta_Social,-0.10321752911943086,0.6934212425964983,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,Delta_Task,0.17453982096123064,0.48850158129108356,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,Social,-0.14461259274648458,0.5797422172249305,-
I was concentrated when doing the activity with Blueberry and a group of friends,Time_To_Start__Word_length,Task,-0.24195177328256118,0.33339635159446723,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,Baseline,-0.07629930308067093,0.6631012792743913,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",-0.356569646048943,0.1600577113602615,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",-0.10583192870393486,0.675984195682108,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,Delta_Social,-0.3793579316986875,0.13315016263742155,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,Delta_Task,-0.2495405476808569,0.3179787684933344,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,Social,-0.6854636896183369,0.002388600730869664,**
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Attempt_Duration,Task,-0.2007640080434584,0.4244044651510718,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,Baseline,0.08436428962333563,0.6299194457073818,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,"Delta Logs, Delta_Social",-0.2868643017085481,0.26427310082018335,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,"Delta Logs, Delta_Task",-0.3119256846010712,0.207629837156652,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,Delta_Social,-0.031559520937320146,0.9042923828250493,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,Delta_Task,-0.196019043893348,0.43566024834274986,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,Social,-0.30062425692519823,0.2410115091215987,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Nothing,Task,-0.3068788874587893,0.2154699803552713,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,Baseline,0.07471688690072205,0.6696890322257792,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,"Delta Logs, Delta_Social",-0.2546926043206736,0.323871326906371,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,"Delta Logs, Delta_Task",-0.3531444357804985,0.1505739190830931,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,Delta_Social,-0.05764095781994191,0.8260744009770901,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,Delta_Task,-0.22069039681993477,0.3788517068873605,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,Social,-0.3326089633169146,0.19208325139672347,-
I was concentrated when doing the activity with Blueberry and a group of friends,n_erased__Word_length,Task,-0.28099582847604127,0.25867702942609844,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,Baseline,-0.11628259133127027,0.5059127415113225,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",-0.4100107026249392,0.10214258607389724,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",-0.11272740962014541,0.6560660150283428,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,Delta_Social,-0.18027323553619,0.4887015016284524,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,Delta_Task,-0.11337612096855396,0.6542032183351405,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,Social,,,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Nothing,Task,0.23569498597116972,0.3464289478502999,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,Baseline,-0.07338981863424565,0.6752325193497588,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",-0.4112836355311519,0.10097787446923326,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",-0.12869789041755736,0.6107910263355334,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,Delta_Social,-0.17993659054487895,0.4895272311063714,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,Delta_Task,-0.16112274817427727,0.5230148585545116,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,Social,,,-
I would like to redo this activity with Blueberry,Accepted_or_Rejected__Word_length,Task,0.16412762703128408,0.5151884713600483,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,Baseline,-0.14625448482542616,0.4018335095688055,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,"Delta Logs, Delta_Social",0.3061862178478973,0.2319881244232145,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,"Delta Logs, Delta_Task",-0.09637388493048533,0.7036386476374066,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,Delta_Social,0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,Delta_Task,0.032124628310161774,0.8993041385932469,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,Social,,,-
I would like to redo this activity with Blueberry,Answer_Time__Nothing,Task,-0.07012230125638468,0.7821751087521553,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,Baseline,-0.08531511614816525,0.6260523866332041,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,"Delta Logs, Delta_Social",0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.06424925662032355,0.8000531491539615,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,Delta_Social,0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,Delta_Task,-0.09637388493048533,0.7036386476374066,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,Social,,,-
I would like to redo this activity with Blueberry,Answer_Time__Word_length,Task,-0.21036690376915404,0.4021020578778828,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,Baseline,0.2803210959154001,0.1028768992891803,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",0.06424925662032355,0.8000531491539615,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,Delta_Social,-0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,Delta_Task,0.16062314155080887,0.5243214314267926,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,Social,,,-
I would like to redo this activity with Blueberry,Attempt_Duration__Nothing,Task,0.3506115062819234,0.15372894485002397,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,Baseline,0.2925089696508523,0.08816071657944205,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",0.2041241452319315,0.431957080956069,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",0.032124628310161774,0.8993041385932469,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,Delta_Social,-0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,Delta_Task,0.22487239817113244,0.3696504936380537,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,Social,,,-
I would like to redo this activity with Blueberry,Attempt_Duration__Word_length,Task,0.3506115062819234,0.15372894485002397,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,Baseline,0.31690691025951695,0.06361177321042981,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",-0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",0.06424925662032355,0.8000531491539615,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,Delta_Social,-0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,Delta_Task,-0.16062314155080887,0.5243214314267926,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,Social,,,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Nothing,Task,0.11687050209397445,0.6442026246677142,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,Baseline,0.3778240857990175,0.02523839867823676,*
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",-0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",0.1284985132406471,0.611348467034341,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,Delta_Social,-0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,Delta_Task,-0.2569970264812942,0.3032485423360842,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,Social,,,-
I would like to redo this activity with Blueberry,Sent_Word_Duration__Word_length,Task,-0.023374100418794893,0.9266500112348955,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,Baseline,-0.024375747470904357,0.8894564216066149,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,"Delta Logs, Delta_Social",0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,"Delta Logs, Delta_Task",-0.28912165479145596,0.2445698355364675,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,Delta_Social,0.0,1.0,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,Delta_Task,-0.35337091141177956,0.150294006405313,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,Social,,,-
I would like to redo this activity with Blueberry,Time_To_Start__Nothing,Task,-0.2571151046067438,0.3030186296827211,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,Baseline,-0.024375747470904357,0.8894564216066149,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,"Delta Logs, Delta_Social",0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,"Delta Logs, Delta_Task",-0.28912165479145596,0.2445698355364675,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,Delta_Social,0.0,1.0,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,Delta_Task,-0.38549553972194134,0.1141337537363698,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,Social,,,-
I would like to redo this activity with Blueberry,Time_To_Start__Word_length,Task,-0.2571151046067438,0.3030186296827211,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,Baseline,-0.13410418054877224,0.4424652472200259,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",0.2041241452319315,0.431957080956069,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",-0.2575291119918602,0.3022133328036023,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,Delta_Social,0.2041241452319315,0.431957080956069,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,Delta_Task,0.35410252898880773,0.149392209649768,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,Social,,,-
I would like to redo this activity with Blueberry,n_erased__Attempt_Duration,Task,0.35133741079873654,0.15282016081774077,-
I would like to redo this activity with Blueberry,n_erased__Nothing,Baseline,-0.02441167342624472,0.8892944984658686,-
I would like to redo this activity with Blueberry,n_erased__Nothing,"Delta Logs, Delta_Social",0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,n_erased__Nothing,"Delta Logs, Delta_Task",-0.09657341699694756,0.703051422763104,-
I would like to redo this activity with Blueberry,n_erased__Nothing,Delta_Social,-0.10225020562837762,0.6961651676593756,-
I would like to redo this activity with Blueberry,n_erased__Nothing,Delta_Task,0.3227486121839514,0.19145286793983796,-
I would like to redo this activity with Blueberry,n_erased__Nothing,Social,,,-
I would like to redo this activity with Blueberry,n_erased__Nothing,Task,0.35225116373539667,0.15168145437133715,-
I would like to redo this activity with Blueberry,n_erased__Word_length,Baseline,-0.006096498960278945,0.9722728944149521,-
I would like to redo this activity with Blueberry,n_erased__Word_length,"Delta Logs, Delta_Social",0.10206207261596575,0.696699244080777,-
I would like to redo this activity with Blueberry,n_erased__Word_length,"Delta Logs, Delta_Task",-0.06438227799796505,0.7996471373249776,-
I would like to redo this activity with Blueberry,n_erased__Word_length,Delta_Social,-0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with Blueberry,n_erased__Word_length,Delta_Task,0.3220783132004154,0.19242968092180415,-
I would like to redo this activity with Blueberry,n_erased__Word_length,Social,,,-
I would like to redo this activity with Blueberry,n_erased__Word_length,Task,0.35151959251219767,0.15259266159214244,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,Baseline,0.12336137746254001,0.48017904997252014,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",0.05273719154509725,0.8406849257011577,-
